# x,y
5.948040085447138026e+00,3.678252127423628792e+01
4.505812790310880587e+02,4.517088975901441472e+02
2.252002381294421127e+02,4.332147718169666177e+02
4.150598885262173212e+02,4.099274593267034561e+02
4.538829459891389888e+02,4.049609289899897249e+02
3.601022320325359942e+02,4.006671930169925986e+02
1.616595303113053035e+02,3.759968011235078507e+02
2.085864880223097373e+02,4.528334028596673875e+02
1.275627448925294658e+02,3.750098722930809458e+02
2.230603119244591142e+02,3.678567938648871518e+02
1.222196218644702412e+02,3.660271958068139497e+02
3.698567224455454721e+02,3.163982163223333828e+02
5.107715066028339379e+02,3.131612216046011099e+02
1.446395018388498954e+02,3.124722230416740558e+02
5.284468704756006474e+01,3.122274104325848612e+02
3.706515840548534015e+02,3.736873447592411139e+02
1.730417871064467761e+02,3.046989665167416206e+02
4.802775365777889078e+02,4.820400341468466081e+02
1.329754289376868712e+02,4.946130131784180435e+02
3.864563573572895621e+02,5.939021781820644037e+02
1.351382085750237820e+02,5.853490010127981122e+02
5.280709614256353461e+02,5.811435173687223141e+02
3.653166694742116078e+02,5.749251465322500962e+02
1.306740702479338800e+01,5.712019668452995802e+02
1.978341472014689657e+02,5.644122053608850820e+02
3.512752724529145212e+02,5.451387218465321212e+02
5.064001249295366733e+02,5.256815414070316592e+02
4.097342894779478684e+01,5.114377719388461969e+02
1.416993883713128071e+02,5.102687888719709122e+02
4.396661086936137508e+02,5.069107891382789148e+02
5.794993468817400384e+01,4.974314165071842808e+02
8.465955341509514653e+01,5.498532229948322083e+02
1.763586879302959574e+02,2.901173957103605403e+02
1.236797600196887856e+02,5.849428932301219675e+02
7.821424623103706608e+01,2.598184897691141373e+02
4.288216694060681675e+02,1.036857358624672401e+02
4.450877203783330174e+02,9.360393951078521013e+01
4.151808890003653119e+02,8.972848519877642559e+01
6.814581181355433159e+01,8.563244273904311399e+01
4.600539024507679642e+02,7.832824562248222833e+01
5.655318465567505655e+02,6.917634444023519791e+01
4.319688768606224585e+02,6.540271968671832781e+01
1.851265902900908600e+02,6.239051903778310049e+01
5.830522997637089020e+02,5.089904668785138142e+01
4.080450550126006419e+02,4.900126006515458954e+01
2.411983558545038520e+01,4.744819077648278238e+01
6.374094740385249480e+01,2.896224299649173872e+02
1.509355098221298022e+02,6.443591683953965799e+01
2.001653411338973285e+02,1.099336937241321124e+02
2.698929681855006493e+02,4.581999518293884677e+01
3.412262544380557188e+02,1.199463725767430162e+02
2.487773370829243333e+02,1.203195597767932128e+02
1.406334508382569481e+02,2.519657481422637204e+02
5.080229484051839108e+02,2.481677727166749037e+02
4.159068358419823142e+01,2.260901564962234431e+02
3.864624438010498579e+02,2.160724383871195471e+02
7.870983318700614007e+01,2.059877359525899863e+02
1.825620023067413555e+01,2.577493202940289621e+02
4.189798597629878714e+02,1.639466896531741611e+02
1.551130794506918846e+02,1.624097398772042311e+02
1.710118833777346481e+01,1.525971129037525600e+02
4.872704709498061675e+02,1.375967882830034625e+02
5.838377420715572725e+02,1.288530390765808988e+02
1.263668601929242072e+02,1.659211834015784746e+02
6.573437915998603387e+01,1.240428378722170635e+02
1.277619874416635923e+02,3.033638978833082867e+00
1.200129632141832587e+02,3.763920810751305908e+02
5.016696498197989058e+02,3.857973712774253272e+02
2.036893087794915971e+02,3.890926342001953913e+02
5.684506513374437873e+02,4.043650987647557145e+02
2.585171903238519775e+01,4.181068949478236618e+02
4.134333856019942459e+02,4.240009931045574376e+02
1.467410905930661329e+02,4.286627053100648368e+02
2.598968074754083091e+02,4.432254135743847883e+02
4.198848317479799164e+01,4.492735235757389773e+02
7.507762250208671162e+01,4.500851039672018601e+02
4.274440682836030874e+02,4.538322954209010618e+02
5.900959193731763435e+02,4.599425514278833589e+02
1.857449685346914237e+02,4.637383936446044572e+02
1.971662932029605599e+02,4.642526135669178871e+02
4.486114344497145225e+02,4.726610329805375272e+02
4.942593090765795409e+02,4.805720136608433108e+02
4.541864191847444090e+02,5.911748961372372833e+02
3.542368814727361723e+02,5.821146469871131330e+02
5.385096076652799724e+01,5.806973965990011948e+02
2.402130820326559899e+02,5.729400402941190578e+02
5.932831523833112897e+02,5.678684362615588270e+02
1.950599181205769526e+02,3.735807358137393521e+02
3.596822329299147327e+02,5.461580906644320521e+02
1.623716125631653142e+02,5.366028440146211551e+02
2.461430460913361742e+02,5.191655944470309123e+02
3.721351968402339594e+02,5.182860025518981502e+02
5.102976650258740392e+02,5.132884734317808579e+02
2.861520546222482722e+02,5.078711033951800573e+02
3.596387810395546580e+02,4.881108378175102303e+02
6.568817684027685289e+01,5.391077471721795291e+02
2.268196553492842895e+02,5.902657896665128874e+02
2.706787096738820537e+02,3.315906172555211811e+02
5.492791823368748965e+02,1.631392610811609600e+01
7.916365688075404705e+01,3.135740188219655522e+01
2.172056419957239370e+02,4.122837743034676095e+01
4.809933879987619889e+02,4.275859305771668772e+01
1.883279195345249377e+02,4.472018872550485469e+01
1.408159989295662626e+02,8.480614201898397653e+01
4.484292021800103498e+02,9.506989726253875972e+01
5.700035262341244788e+02,1.270161071202804379e+02
2.027728098601858164e+02,1.307089362239552770e+02
5.577978978715140101e+01,1.359094272092926587e+02
8.018934892576277207e+01,1.364308806555649198e+02
1.402069853339734493e+02,1.384660257700825525e+02
1.257703685773219178e+02,1.683566673791173116e+02
1.034522478698267207e+02,1.049992078977516883e+02
2.350614483035982971e+02,1.834815928838660284e+02
5.126301920296123171e+02,3.303762383347641389e+02
2.383798153238402620e+02,1.690256838464521820e+02
2.873223656315521453e+02,3.120437229891898596e+02
4.771190965322663828e+02,2.888162428624613653e+02
5.158800987928780160e+02,2.838153389837717668e+02
4.221304962610469147e+02,2.794414819850441631e+02
2.237975745847972746e+02,2.547168750025623467e+02
1.896452884000819950e+02,2.539195187101286706e+02
5.423927283468927953e+02,3.609491509430091583e+02
2.851560371476617206e+02,2.467403427174180308e+02
1.842470088479230697e+02,2.449033134981328885e+02
4.318313468191877291e+02,1.952205529408097675e+02
5.727317524271589946e+02,1.920712115099470338e+02
2.066971794910427889e+02,1.912611663979750176e+02
1.148790519008835673e+02,1.911216392690877512e+02
4.327192701898828204e+02,2.524446886706871567e+02
6.979647512678825194e+01,9.331246517537415741e+00
2.240605045344135817e+02,3.447900412957787921e+02
7.185111159517575175e+01,3.460326232401409925e+02
1.489081800504056616e+02,3.412812553240237321e+02
5.700992603576409010e+02,3.124889715617221668e+02
5.573013493726324441e+02,3.119724447225150357e+02
1.374695792548557449e+02,3.101522984676881833e+02
1.347551268289927009e+02,3.010827919326591768e+02
4.443783708738391738e+02,2.843065816358867437e+02
4.868439718571376602e+02,2.781998307059380409e+02
4.388605257850948647e+02,2.764328137268783507e+02
5.479965673396018246e+02,2.711235204646017678e+02
4.141796790061507068e+02,2.527062548943578975e+02
5.559527495534256758e+01,2.460217813034208518e+02
3.276220198802132586e+02,2.449852777343607215e+02
2.448896673529727366e+02,2.389244087521914537e+02
4.610439808080589046e+02,2.381810902933067098e+02
1.319453149541693051e+02,2.319017113252221236e+02
9.767465083884211197e+01,2.116037769278705696e+02
4.126619773215335840e+02,3.505915208797822515e+02
1.028289427780197087e+02,3.531182959721095926e+02
3.450049182975349993e+01,3.690445986816026220e+02
1.749190788977604996e+02,3.780818427071725978e+02
1.290422362564699199e+02,5.864764389228234904e+02
1.578206306919851443e+02,5.830692419143765619e+02
1.784561604908067807e+02,5.582740759062154439e+02
4.898532210342277153e+02,5.581714578710241312e+02
3.439695405372053756e+02,5.405824852947225736e+02
4.346718780849376458e+02,4.859544759412510757e+02
3.363635652609185058e+02,2.047151226948498959e+02
1.536121355454001218e+02,4.850707541298433512e+02
2.710412393659385799e+01,4.682077756398057318e+02
4.490390425374240522e+02,4.629106358381503128e+02
4.345400208859371673e+02,4.621061926152362958e+02
8.743233482195567063e+00,4.573137254221043122e+02
3.711547276120079175e+01,4.228590140768520200e+02
4.663609575519782879e+02,4.140257065687720797e+02
1.763767005233587497e+02,3.923578588226980060e+02
1.878503493620345353e+02,4.830630153632496899e+02
3.730071292705800943e+02,2.023511452401461668e+02
1.582330730798543357e+02,3.509081141502243781e+02
2.962976278040193279e+02,1.977361476652780823e+02
5.101141734968020103e+01,8.914472704460840191e+01
3.092891058762676835e+02,8.260439605790976714e+01
4.993862909613153533e+02,7.604498473450527740e+01
4.260423791368746720e+02,7.468218327100868237e+01
3.736854139633938416e+02,6.807248862632825137e+01
5.606045299722726440e+02,6.699054525749833999e+01
4.943098442559635828e+02,6.570961138190963879e+01
1.631922204909265872e+02,6.409820021391266209e+01
4.578488921140789216e+02,9.014549390140858520e+01
2.100704465424443868e+02,5.347016098629170244e+01
1.541553375508083548e+02,4.300561413159744717e+01
5.056313244411877008e+02,4.085348173930621130e+01
1.610962267231818998e+02,3.807248896115824266e+01
2.686584868125868297e+02,2.686762583316665598e+01
4.947810551625800599e+02,2.543230591646729266e+01
4.390487316111641007e+02,2.135683841882666911e+01
3.219875723199581330e+02,1.473974587061302088e+01
1.534072183031939858e+02,1.104720669333568850e+01
2.413449368992850168e+02,5.439470632320038135e+01
4.738927411221772559e+02,9.632941242081878386e+01
3.992755853103516301e+02,8.826875856341498405e+00
5.880931881780196591e+02,1.887765468539033975e+02
4.083590105248937903e+02,1.887847224153618129e+02
3.978305469556243565e+02,1.828118841996632398e+02
3.457260229508862182e+01,1.760550374963653155e+02
3.401855665240576627e+02,1.742266623384550428e+02
5.307823276814925748e+02,1.619021879697585860e+02
5.884626451484743370e+01,1.173175689097837164e+02
4.848282991468984733e+02,1.561624108222929124e+02
3.723068139730518737e+02,1.552639599884007566e+02
1.432392558516929455e+02,1.503493446929064419e+02
2.501779740003498773e+02,1.494077207432240471e+02
3.436469664742226087e+02,1.596665428722554338e+02
2.273526101326419280e+02,1.470478037615078506e+02
3.340280678303569744e+02,1.446233759696642664e+02
5.498805370031817574e+02,1.427332255407238506e+02
3.153745950593913108e+02,1.391070143045686507e+02
2.931292532276830798e+02,1.387600384590923284e+02
4.349545293426970147e+02,1.378877061225695400e+02
1.751138609321072579e+02,1.384327902879347505e+02
4.318709568470551403e+02,1.225806909407393874e+02
2.717666046784770515e+02,1.178871684447489514e+02
4.873599690059990053e+02,1.172177572234053429e+02
3.769914386341573049e+02,1.473889060072029338e+02
1.538612425484047037e+02,8.236126053360452559e+00
2.984592053133051195e+02,3.500410802829225645e+02
1.857470279720279791e+02,3.494656188151471383e+02
2.020870893143302993e+01,3.308271831297585663e+02
2.002747261235635960e+02,3.196747015871429198e+02
1.402429062994481228e+02,3.176546503211487789e+02
1.158514965855426340e+02,3.169980747669901575e+02
2.627507626679048371e+02,3.118337656024986018e+02
1.635676002827115383e+02,2.860517898294252745e+02
5.084063819802909165e+02,2.760654893921806092e+02
2.008231307250327973e+02,2.658730927173972987e+02
2.484260340563970999e+02,2.258426349045161032e+02
5.409723363803166194e+02,2.238826150367658272e+02
2.771703766730143457e+02,2.223266372243155899e+02
4.316965460959301026e+01,2.199396312676600189e+02
2.950979312600507001e+02,3.644739249729710195e+02
1.392172987731725016e+02,2.124305663447527763e+02
1.748653166648618651e+02,3.722497102268853268e+02
4.918467110195709893e+02,3.762880324718413476e+02
2.636739284816230224e+02,5.701203200946135894e+02
5.615741370507861348e+02,5.667871983247233629e+02
1.799441897122323724e+02,5.573893261822784098e+02
2.549559523719694880e+02,5.545904230835980115e+02
3.305804541458006724e+02,5.126027523987919494e+02
3.471645955490404845e+02,4.930950243203624836e+02
5.370084875057925728e+02,4.697673118739528491e+02
4.820324644618368666e+02,4.604445093176093451e+02
2.506168158610499930e+01,4.586087081342081433e+02
2.495836097881425530e+02,4.349463499753654219e+02
4.925841892675513805e+02,4.334163472882270867e+02
3.450810149972194836e+02,4.277661057543775200e+02
2.442204849671113038e+02,4.258908258633529726e+02
2.202139502733118448e+01,3.836709191948896773e+02
2.666423930534449482e+02,3.722785258849772845e+02
1.629411938964810531e+02,5.713663956797497576e+02
4.632283405186364575e+02,1.799354908662497792e+02
8.052715806546231647e+00,7.305761599116586069e+01
5.518196715135990615e+01,6.835848150380471111e+01
7.449289068143511372e+01,6.696540452684806155e+01
3.718567599442479121e+01,6.530574032379114158e+01
9.617373659229478733e+01,6.425796694324930058e+01
1.877609186789412661e+02,1.839390063889483713e+02
5.857444003452117158e+02,5.335103212275085838e+01
3.662943545089058262e+02,3.893242461039002222e+01
6.867363931364354812e+01,3.693328310830165151e+01
2.957719912764326864e+02,3.172199738589196372e+01
8.924739919590504655e+01,2.741719969445479066e+01
1.864585430893319824e+02,2.630236802482091463e+01
2.941470113244063214e+02,1.731551090595250741e+01
2.496514210784081200e+01,1.268358689985307386e+01
2.502987604084907858e+01,8.707748872002420626e+01
1.279639408022677145e+02,9.666824279580139034e+01
1.563936439802344296e+02,6.209374875377493197e+01
6.126561982883353608e+01,9.667177777352307544e+01
3.222579748659549068e+02,1.699091861846968641e+02
5.507862349961458222e+02,1.635895518114745073e+02
5.670871944113816880e+02,1.534413282316210712e+02
5.370731340996168228e+02,1.495552362707535110e+02
1.902196113311404986e+02,1.455184600926361043e+02
5.819648460934976129e+02,1.382224837325211126e+02
3.707326140971522932e+02,1.802272290625606104e+02
5.539186770642110105e+02,1.253387446916000982e+02
2.729765511063898771e+02,1.243860796528690571e+02
3.071915172353560592e+02,1.222654897562365761e+02
